frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
1.99629,252.960013,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000183,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,189,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000926,252.960939,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.9996,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,56,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000163,252.961102,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.998377,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:30,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,170,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000218,252.96132,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.998188,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:31,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,51,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000149,252.961469,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.998124,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000108,252.961577,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.998115,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000123,252.9617,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.998109,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:38,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,98,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000125,252.961825,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.998102,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,74,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997916,254.959741,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999728,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:32:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,121,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.001913,254.961654,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000715,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:37,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,57,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000176,254.96183,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000728,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:33:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,133,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000204,254.962034,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000714,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,50,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000256,254.96229,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000821,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000126,254.962416,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000839,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000124,254.96254,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.00084,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:38,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,78,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000264,254.962804,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000979,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,53,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997529,256.960333,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000592,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:37,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,167,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000558,256.960891,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.999237,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000312,256.961203,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.999373,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,143,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000113,256.961316,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.999282,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,53,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000256,256.961572,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.999282,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000114,256.961686,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.99927,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000122,256.961808,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.999268,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:36,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,76,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000127,256.961935,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.999131,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,62,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997481,258.959416,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999083,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:32:36,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,126,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.001014,258.96043,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.999539,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,59,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.00024,258.96067,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.999467,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,199,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000106,258.960776,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.99946,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,50,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000121,258.960897,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.999325,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
9.70E-05,258.960994,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.999308,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000263,258.961257,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.999449,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:39,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,79,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000125,258.961382,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.999447,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,82,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.999058,260.96044,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.001024,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,169,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000528,260.960968,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.000538,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,54,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000313,260.961281,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.000611,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:35:30,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,150,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000118,260.961399,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.000623,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:34,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,54,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000207,260.961606,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.000709,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000144,260.96175,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.000756,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000124,260.961874,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.000617,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:36,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,96,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000125,260.961999,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.000617,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:39,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,59,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998244,262.960243,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999803,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:37,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,147,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000534,262.960777,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.999809,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:37,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,57,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000292,262.961069,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.999788,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,141,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000146,262.961215,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.999816,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000192,262.961407,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.999801,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000161,262.961568,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.999818,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000132,262.9617,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.999826,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:36,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,96,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000126,262.961826,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.999827,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,77,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
2.004938,264.966764,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.006521,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:32:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,129,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.00023,264.966994,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.006217,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000116,264.96711,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,2.006041,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:33,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,163,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000103,264.967213,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,2.005998,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,59,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000125,264.967338,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,2.005931,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000236,264.967574,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,2.006006,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000144,264.967718,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,2.006018,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:33,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,53,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000131,264.967849,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,2.006023,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:38:39,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,89,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.99178,266.959629,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.992865,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:35,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,195,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.00232,266.961949,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.994955,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000181,266.96213,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.99502,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:32:39,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,129,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000112,266.962242,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.995029,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,53,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000249,266.962491,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.995153,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000162,266.962653,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.995079,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000139,266.962792,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.995074,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:36:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,62,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000263,266.963055,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.995206,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:32,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,92,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.997106,268.960161,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,2.000532,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:39:32,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,192,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000542,268.960703,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.998754,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:37,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,57,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000159,268.960862,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.998732,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,181,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000335,268.961197,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.998955,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,55,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000262,268.961459,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.998968,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000141,268.9616,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.998947,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000127,268.961727,86,10.5.126.148,10.5.126.56,36573,1883,0x00000018,1.998935,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:37,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,77,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
0.000129,268.961856,86,10.5.126.148,10.5.126.56,39979,1883,0x00000018,1.998801,18,13,0,0,0,0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:34,18,512,0x0000110f,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,16,94,3,0,0,Pulsoximeter,12,0,0,6,64,patientMonitoring,0
1.998124,270.95998,78,10.5.126.145,10.5.126.56,46623,1883,0x00000018,1.999819,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:34:31,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,141,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000459,270.960439,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,1.999736,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,52,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000153,270.960592,78,10.5.126.145,10.5.126.56,38937,1883,0x00000018,1.99973,10,13,0,0,0,0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:36:36,10,512,0x00001104,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,8,166,3,0,0,ECG,3,0,0,6,64,patientMonitoring,0
0.000314,270.960906,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.999709,9,13,0,0,0,0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:30,9,512,0x00001105,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,7,50,3,0,0,EMG,3,0,0,6,64,patientMonitoring,0
0.000144,270.96105,80,10.5.126.146,10.5.126.56,39593,1883,0x00000018,1.999591,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
0.000107,270.961157,80,10.5.126.146,10.5.126.56,33387,1883,0x00000018,1.999557,12,13,0,0,0,0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12,512,0x00001107,0,0,0,0,0,0,0,0,0,0,0,0x00000030,0,10,0,3,0,0,AirFlow,7,0,0,6,64,patientMonitoring,0
