frame.time_delta,tcp.time_delta,tcp.flags.ack,tcp.flags.push,tcp.flags.reset,mqtt.hdrflags,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.ver,class,label
0.000635,1.995407,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000165,1.995489,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.994536,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,1.994544,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000291,1.994763,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000143,1.994826,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000247,1.994992,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.995341,1.997065,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000465,1.996895,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
6.6e-05,1.996796,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.2e-05,1.99673,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5.4e-05,1.996649,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.2e-05,1.9964,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,1.996364,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5.9e-05,1.996176,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999347,2.000182,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000204,1.999921,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
6.1e-05,1.999916,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.2e-05,1.999916,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5.4e-05,1.999916,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.3e-05,1.999917,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.9e-05,1.999859,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5e-05,1.99985,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999461,1.999964,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00049,2.00025,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5.6e-05,2.000245,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
3.5e-05,2.000238,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4.6e-05,2.00023,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
3.5e-05,2.000222,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4e-05,2.000213,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
4e-05,2.000203,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.000025,2.000767,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000229,2.000506,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
7.8e-05,2.000528,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000138,2.000631,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
8e-05,2.000665,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
5.3e-05,2.000683,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
6.1e-05,2.000704,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
6.3e-05,2.000727,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.008446,2.009148,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000246,2.009165,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000336,2.009423,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.009409,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000141,2.00947,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.004099,2.013516,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000567,2.014022,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000208,2.014167,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.985791,59.996074,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
0.000145,0.000145,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000346,59.996386,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.9e-05,8.9e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
7.7e-05,0.992169,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.7e-05,5.7e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000129,0.992109,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.9e-05,8.9e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
8.7e-05,59.996555,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.2e-05,5.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.3e-05,59.996558,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.8e-05,4.8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.1e-05,0.992173,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.4e-05,5.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6e-05,0.992163,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.4e-05,5.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.00026,59.996446,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.5e-05,6.5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000168,0.992569,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
7.2e-05,7.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.4e-05,59.996577,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5e-05,5e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.1e-05,0.988717,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.6e-05,5.6e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000284,59.996597,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.8e-05,8.8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
8.4e-05,59.996638,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.1e-05,5.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000233,0.988946,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8e-05,8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.00011,0.988928,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
6.3e-05,6.3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.999904,1.00239,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000213,1.002385,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000102,1.002122,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000213,1.002221,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000142,1.001798,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000101,1.001668,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000117,1.000965,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000117,1.000909,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997031,1.998036,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000462,1.998285,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,1.998336,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.998228,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000234,1.99832,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000147,1.998366,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.998373,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.998379,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998472,1.99982,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000639,1.999997,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000167,2.000011,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000184,2.00009,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000175,2.000031,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.999992,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.999992,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000288,2.000157,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998957,2.000642,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000531,2.000534,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000315,2.000682,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,2.000621,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000235,2.000681,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.000693,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,2.000692,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,2.000533,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998797,2.000373,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000552,2.000394,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000359,2.000438,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000219,2.000534,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00017,2.000469,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,2.000454,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,2.000453,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,2.000449,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997693,1.999345,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001509,2.000302,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001386,2.001329,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000407,2.001517,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000213,2.00156,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000117,2.001572,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,2.001579,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000132,2.001586,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99629,2.000183,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000926,1.9996,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000163,1.998377,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000218,1.998188,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000149,1.998124,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.998115,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.998109,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,1.998102,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997916,1.999728,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001913,2.000715,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000176,2.000728,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000204,2.000714,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000256,2.000821,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,2.000839,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.00084,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000264,2.000979,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997529,2.000592,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000558,1.999237,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000312,1.999373,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000113,1.999282,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000256,1.999282,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000114,1.99927,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.999268,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,1.999131,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997481,1.999083,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001014,1.999539,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00024,1.999467,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000106,1.99946,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,1.999325,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
9.7e-05,1.999308,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000263,1.999449,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,1.999447,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999058,2.001024,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000528,2.000538,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000313,2.000611,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000118,2.000623,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000207,2.000709,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000144,2.000756,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.000617,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,2.000617,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998244,1.999803,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000534,1.999809,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000292,1.999788,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000146,1.999816,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000192,1.999801,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000161,1.999818,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000132,1.999826,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,1.999827,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.004938,2.006521,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00023,2.006217,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000116,2.006041,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000103,2.005998,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,2.005931,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000236,2.006006,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000144,2.006018,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000131,2.006023,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.99178,1.992865,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00232,1.994955,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000181,1.99502,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000112,1.995029,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000249,1.995153,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000162,1.995079,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000139,1.995074,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000263,1.995206,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997106,2.000532,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000542,1.998754,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000159,1.998732,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000335,1.998955,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000262,1.998968,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000141,1.998947,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,1.998935,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,1.998801,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998124,1.999819,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000459,1.999736,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,1.99973,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000314,1.999709,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000144,1.999591,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,1.999557,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,1.999551,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,1.999546,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998489,1.999911,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000456,1.999908,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000243,1.999998,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,1.999792,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000136,1.999784,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000249,1.999926,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000166,1.999971,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000211,2.000058,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997625,1.999194,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000699,1.999437,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000178,1.999372,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000106,1.99937,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,1.999369,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,1.999229,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.999185,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,1.9991,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.006472,2.007947,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00024,2.007488,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000113,2.007423,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000104,2.007421,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000133,2.007419,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000109,2.007419,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000124,2.007421,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000257,2.007552,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.991139,1.992219,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00048,1.992459,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,1.992499,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.9925,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000136,1.992503,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00024,1.992634,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000139,1.992649,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,1.992521,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998666,2.000048,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000504,2.000072,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000152,2.000071,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,2.000071,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000133,2.000068,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000222,2.00005,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000137,2.000048,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,2.000045,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.999367,2.000746,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000461,2.000703,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000301,2.000852,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000248,2.000995,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000165,2.001027,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000112,2.000917,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,2.000902,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000126,2.000902,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998814,2.000349,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000621,2.000509,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000163,2.000371,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000104,2.000227,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000134,2.000196,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000108,2.000192,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.00019,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000241,2.000305,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998546,2.000037,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000592,2.000008,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000245,2.00009,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000129,2.000115,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000135,2.000116,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000107,2.000115,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000121,2.000116,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000122,1.999997,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.998092,1.999543,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000548,1.999499,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000157,1.999411,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,1.999387,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000292,1.999544,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000153,1.99959,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00021,1.999679,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000169,1.999726,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.997501,1.999135,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000457,1.999044,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000152,1.999039,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000263,1.999197,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000147,1.999052,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000103,1.999002,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,1.998912,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000123,1.998866,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.002207,2.003572,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000233,2.003348,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000222,2.003418,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000114,2.003269,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000132,2.003254,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000105,2.003256,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00012,2.003256,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000125,2.003258,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.996581,1.997632,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.003206,2.000605,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00019,2.000573,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00011,2.000569,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000139,2.000576,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000201,2.000672,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000664,2.001216,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000182,2.001273,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
1.994614,1.999306,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000792,1.996892,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000162,1.996864,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000346,1.9971,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000193,1.997154,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00011,1.997063,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000127,1.996526,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.00013,1.996474,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
2.003159,2.005019,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.001266,2.005493,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.002971,2.008302,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000716,2.008672,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000303,2.008782,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000179,2.008851,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000189,2.008913,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.000146,2.008929,1,1,0,0x00000030,3,0,0,0,patientMonitoring,0
0.987567,59.99932,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.7e-05,8.7e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000408,59.99938,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
8.2e-05,8.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
6.3e-05,0.993977,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
4.2e-05,4.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
4.1e-05,0.992794,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.4e-05,3.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
3.9e-05,59.99919,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.1e-05,3.1e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
3.8e-05,59.999148,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3e-05,3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
3.6e-05,0.990031,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.4e-05,3.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
3.6e-05,0.989385,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.4e-05,3.4e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.000152,59.998916,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.8e-05,3.8e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
0.00017,0.989476,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
5.3e-05,5.3e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
5.3e-05,59.998876,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
3.2e-05,3.2e-05,1,1,0,0x000000d0,13,0,0,0,patientMonitoring,0
3.8e-05,0.989473,1,1,0,0x000000c0,12,0,0,0,patientMonitoring,0
